VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
184, 62,  4.03513, -0.10,  0.15554,  0.99926,  0.00,  0.03858,  1.00,  1.00,  1.00,  1.00,  0.09033,  0.00907
185, 63,  4.03513,  1.62724E-07,  0.15554,  0.99926,  0.00,  0.03858,  1.00,  1.00,  1.00,  1.00,  0.09033,  0.0489
186, 62,  4.03513, -0.10,  0.15554,  0.99926,  0.00,  0.03858,  1.00,  1.00,  1.00,  1.00,  0.09033,  0.00907
187, 64,  4.04, -0.10, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.00907
188, 63,  4.03513,  1.62724E-07,  0.15554,  0.99926,  0.00,  0.03858,  1.00,  1.00,  1.00,  1.00,  0.09033,  0.0489
189, 63,  4.03513,  1.62724E-07,  0.15554,  0.99926,  0.00,  0.03858,  1.00,  1.00,  1.00,  1.00,  0.09033,  0.0489
190, 64,  4.04, -0.10, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.00907
191, 65,  4.04,  1.62921E-07, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.0489
192, 66,  4.03513,  1.62724E-07, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.0489
193, 65,  4.04,  1.62921E-07, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.0489
194, 64,  4.04, -0.10, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.00907
195, 64,  4.04, -0.10, -1.93044E-06,  1.00,  0.00, -1.62822E-07,  1.00,  1.00,  1.00,  1.00,  0.09268,  0.00907
196, 67,  4.03513, -0.10, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.00907
197, 66,  4.03513,  1.62724E-07, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.0489
198, 68,  4.02055,  1.62136E-07, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.0489
199, 66,  4.03513,  1.62724E-07, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.0489
200, 67,  4.03513, -0.10, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.00907
201, 67,  4.03513, -0.10, -0.15555,  0.99926,  0.00, -0.03858,  1.00,  1.00,  1.00,  1.00,  0.09503,  0.00907
202, 69,  4.02055, -0.10, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.00907
203, 68,  4.02055,  1.62136E-07, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.0489
204, 70,  3.99627,  1.61157E-07, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.0489
205, 68,  4.02055,  1.62136E-07, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.0489
206, 69,  4.02055, -0.10, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.00907
207, 69,  4.02055, -0.10, -0.31072,  0.99703,  0.00, -0.07699,  1.00,  1.00,  1.00,  1.00,  0.09737,  0.00907
208, 71,  3.99627, -0.10, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.00907
209, 70,  3.99627,  1.61157E-07, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.0489
210, 72,  3.96237,  1.59790E-07, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.0489
211, 70,  3.99627,  1.61157E-07, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.0489
212, 71,  3.99627, -0.10, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.00907
213, 71,  3.99627, -0.10, -0.46514,  0.99328,  0.00, -0.11576,  1.00,  1.00,  1.00,  1.00,  0.09972,  0.00907
214, 73,  3.96237, -0.10, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.00907
215, 72,  3.96237,  1.59790E-07, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.0489
216, 74,  3.91893,  1.58038E-07, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.0489
217, 72,  3.96237,  1.59790E-07, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.0489
218, 73,  3.96237, -0.10, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.00907
219, 73,  3.96237, -0.10, -0.61844,  0.98807,  0.00, -0.154,  1.00,  1.00,  1.00,  1.00,  0.10207,  0.00907
220, 75,  3.91893, -0.10, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.00907
221, 74,  3.91893,  1.58038E-07, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.0489
222, 76,  3.86604,  1.55905E-07, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.0489
223, 74,  3.91893,  1.58038E-07, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.0489
224, 75,  3.91893, -0.10, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.00907
225, 75,  3.91893, -0.10, -0.77025,  0.98125,  0.00, -0.19275,  1.00,  1.00,  1.00,  1.00,  0.10442,  0.00907
226, 77,  3.86604, -0.10, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.00907
227, 76,  3.86604,  1.55905E-07, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.0489
228, 78,  3.80384,  1.53397E-07, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.0489
229, 76,  3.86604,  1.55905E-07, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.0489
230, 77,  3.86604, -0.10, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.00907
231, 77,  3.86604, -0.10, -0.9202,  0.97277,  0.00, -0.23176,  1.00,  1.00,  1.00,  1.00,  0.10677,  0.00907
232, 79,  3.80384, -0.10, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.00907
233, 78,  3.80384,  1.53397E-07, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.0489
234, 80,  3.73247,  1.50519E-07, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.0489
235, 78,  3.80384,  1.53397E-07, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.0489
236, 79,  3.80384, -0.10, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.00907
237, 79,  3.80384, -0.10, -1.06794,  0.96273,  0.00, -0.27048,  1.00,  1.00,  1.00,  1.00,  0.10911,  0.00907
238, 81,  3.73247, -0.10, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.00907
239, 80,  3.73247,  1.50519E-07, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.0489
240, 82,  3.65212,  1.47279E-07, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.0489
241, 80,  3.73247,  1.50519E-07, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.0489
242, 81,  3.73247, -0.10, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.00907
243, 81,  3.73247, -0.10, -1.21311,  0.95117,  0.00, -0.30867,  1.00,  1.00,  1.00,  1.00,  0.11146,  0.00907
244, 83,  3.65212, -0.10, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.00907
245, 82,  3.65212,  1.47279E-07, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.0489
246, 84,  3.56296,  1.43683E-07, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.0489
247, 82,  3.65212,  1.47279E-07, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.0489
248, 83,  3.65212, -0.10, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.00907
249, 83,  3.65212, -0.10, -1.35535,  0.93745,  0.00, -0.34811,  1.00,  1.00,  1.00,  1.00,  0.11381,  0.00907
250, 85,  3.56296, -0.10, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.00907
251, 84,  3.56296,  1.43683E-07, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.0489
252, 86,  3.46522,  1.39742E-07, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.0489
253, 84,  3.56296,  1.43683E-07, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.0489
254, 85,  3.56296, -0.10, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.00907
255, 85,  3.56296, -0.10, -1.49433,  0.92181,  0.00, -0.38765,  1.00,  1.00,  1.00,  1.00,  0.11616,  0.00907
256, 87,  3.46522, -0.10, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.00907
257, 86,  3.46522,  1.39742E-07, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.0489
258, 88,  3.35914,  1.35464E-07, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.0489
259, 86,  3.46522,  1.39742E-07, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.0489
260, 87,  3.46522, -0.10, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.00907
261, 87,  3.46522, -0.10, -1.62971,  0.90458,  0.00, -0.42631,  1.00,  1.00,  1.00,  1.00,  0.11851,  0.00907
262, 89,  3.35914, -0.10, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.00907
263, 88,  3.35914,  1.35464E-07, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.0489
264, 90,  3.24496,  1.30859E-07, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.0489
265, 88,  3.35914,  1.35464E-07, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.0489
266, 89,  3.35914, -0.10, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.00907
267, 89,  3.35914, -0.10, -1.76116,  0.88571,  0.00, -0.46424,  1.00,  1.00,  1.00,  1.00,  0.12085,  0.00907
268, 91,  3.24496, -0.10, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.00907
269, 90,  3.24496,  1.30859E-07, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.0489
270, 92,  3.12296,  1.25939E-07, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.0489
271, 90,  3.24496,  1.30859E-07, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.0489
272, 91,  3.24496, -0.10, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.00907
273, 91,  3.24496, -0.10, -1.88837,  0.86389,  0.00, -0.50368,  1.00,  1.00,  1.00,  1.00,  0.1232,  0.00907
274, 93,  3.12296, -0.10, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.00907
275, 92,  3.12296,  1.25939E-07, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.0489
276, 94,  2.99344,  1.20716E-07, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.0489
277, 92,  3.12296,  1.25939E-07, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.0489
278, 93,  3.12296, -0.10, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.00907
279, 93,  3.12296, -0.10, -2.01103,  0.84018,  0.00, -0.5423,  1.00,  1.00,  1.00,  1.00,  0.12555,  0.00907
280, 95,  2.99344, -0.10, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.00907
281, 94,  2.99344,  1.20716E-07, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.0489
282, 96,  2.85671,  1.15202E-07, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.0489
283, 94,  2.99344,  1.20716E-07, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.0489
284, 95,  2.99344, -0.10, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.00907
285, 95,  2.99344, -0.10, -2.12884,  0.81476,  0.00, -0.57979,  1.00,  1.00,  1.00,  1.00,  0.1279,  0.00907
286, 97,  2.85671, -0.10, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.00907
287, 96,  2.85671,  1.15202E-07, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.0489
288, 98,  2.7131,  1.09411E-07, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.0489
289, 96,  2.85671,  1.15202E-07, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.0489
290, 97,  2.85671, -0.10, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.00907
291, 97,  2.85671, -0.10, -2.24153,  0.78664,  0.00, -0.61742,  1.00,  1.00,  1.00,  1.00,  0.13025,  0.00907
292, 99,  2.7131, -0.10, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.00907
293, 98,  2.7131,  1.09411E-07, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.0489
294, 100,  2.56295,  1.03356E-07, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.0489
295, 98,  2.7131,  1.09411E-07, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.0489
296, 99,  2.7131, -0.10, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.00907
297, 99,  2.7131, -0.10, -2.34881,  0.75634,  0.00, -0.65418,  1.00,  1.00,  1.00,  1.00,  0.13259,  0.00907
298, 101,  2.56295, -0.10, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.00907
299, 100,  2.56295,  1.03356E-07, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.0489
300, 102,  2.40663,  9.70518E-08, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.0489
301, 100,  2.56295,  1.03356E-07, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.0489
302, 101,  2.56295, -0.10, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.00907
303, 101,  2.56295, -0.10, -2.45044,  0.72294,  0.00, -0.69091,  1.00,  1.00,  1.00,  1.00,  0.13494,  0.00907
304, 103,  2.40663, -0.10, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.00907
305, 102,  2.40663,  9.70518E-08, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.0489
306, 104,  2.24451,  9.05140E-08, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.0489
307, 102,  2.40663,  9.70518E-08, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.0489
308, 103,  2.40663, -0.10, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.00907
309, 103,  2.40663, -0.10, -2.54617,  0.68698,  0.00, -0.72667,  1.00,  1.00,  1.00,  1.00,  0.13729,  0.00907
310, 105,  2.24451, -0.10, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.00907
311, 104,  2.24451,  9.05140E-08, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.0489
312, 106,  2.07698,  8.37581E-08, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.0489
313, 104,  2.24451,  9.05140E-08, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.0489
314, 105,  2.24451, -0.10, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.00907
315, 105,  2.24451, -0.10, -2.63576,  0.64765,  0.00, -0.76194,  1.00,  1.00,  1.00,  1.00,  0.13964,  0.00907
316, 107,  2.07698, -0.10, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.00907
317, 106,  2.07698,  8.37581E-08, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.0489
318, 108,  1.90445,  7.68004E-08, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.0489
319, 106,  2.07698,  8.37581E-08, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.0489
320, 107,  2.07698, -0.10, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.00907
321, 107,  2.07698, -0.10, -2.719,  0.60779,  0.00, -0.7941,  1.00,  1.00,  1.00,  1.00,  0.14199,  0.00907
322, 109,  1.90445, -0.10, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.00907
323, 108,  1.90445,  7.68004E-08, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.0489
324, 110,  1.72733,  6.96577E-08, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.0489
325, 108,  1.90445,  7.68004E-08, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.0489
326, 109,  1.90445, -0.10, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.00907
327, 109,  1.90445, -0.10, -2.79569,  0.56277,  0.00, -0.82661,  1.00,  1.00,  1.00,  1.00,  0.14433,  0.00907
328, 111,  1.72733, -0.10, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.00907
329, 110,  1.72733,  6.96577E-08, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.0489
330, 112,  1.54604,  6.23472E-08, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.0489
331, 110,  1.72733,  6.96577E-08, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.0489
332, 111,  1.72733, -0.10, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.00907
333, 111,  1.72733, -0.10, -2.86564,  0.51539,  0.00, -0.85695,  1.00,  1.00,  1.00,  1.00,  0.14668,  0.00907
334, 113,  1.54604, -0.10, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.00907
335, 112,  1.54604,  6.23472E-08, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.0489
336, 114,  1.36104,  5.48865E-08, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.0489
337, 112,  1.54604,  6.23472E-08, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.0489
338, 113,  1.54604, -0.10, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.00907
339, 113,  1.54604, -0.10, -2.9287,  0.46663,  0.00, -0.88445,  1.00,  1.00,  1.00,  1.00,  0.14903,  0.00907
340, 115,  1.36104, -0.10, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.00907
341, 114,  1.36104,  5.48865E-08, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.0489
342, 116,  1.17275, -0.10, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.00907
343, 114,  1.36104,  5.48865E-08, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.0489
344, 115,  1.36104, -0.10, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.00907
345, 116,  1.17275, -0.10, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.00907
346, 117,  1.17275,  4.72936E-08, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.0489
347, 114,  1.36104,  5.48865E-08, -2.98469,  0.41518,  0.00, -0.90974,  1.00,  1.00,  1.00,  1.00,  0.15138,  0.0489
348, 118,  0.98164, -0.10, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.00907
349, 117,  1.17275,  4.72936E-08, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.0489
350, 116,  1.17275, -0.10, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.00907
351, 118,  0.98164, -0.10, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.00907
352, 119,  0.98164,  3.95867E-08, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.0489
353, 117,  1.17275,  4.72936E-08, -3.0335,  0.36046,  0.00, -0.93277,  1.00,  1.00,  1.00,  1.00,  0.15373,  0.0489
354, 120,  0.78817, -0.10, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.00907
355, 119,  0.98164,  3.95867E-08, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.0489
356, 118,  0.98164, -0.10, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.00907
357, 120,  0.78817, -0.10, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.00907
358, 121,  0.78817,  3.17845E-08, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.0489
359, 119,  0.98164,  3.95867E-08, -3.075,  0.30453,  0.00, -0.9525,  1.00,  1.00,  1.00,  1.00,  0.15607,  0.0489
360, 122,  0.5928, -0.10, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.00907
361, 121,  0.78817,  3.17845E-08, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.0489
362, 120,  0.78817, -0.10, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.00907
363, 122,  0.5928, -0.10, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.00907
364, 123,  0.5928,  2.39057E-08, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.0489
365, 121,  0.78817,  3.17845E-08, -3.10909,  0.2454,  0.00, -0.96942,  1.00,  1.00,  1.00,  1.00,  0.15842,  0.0489
366, 124,  0.396, -0.10, -3.15473,  0.12441,  0.00, -0.99223,  1.00,  1.00,  1.00,  1.00,  0.16312,  0.00907
367, 123,  0.5928,  2.39057E-08, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.0489
368, 122,  0.5928, -0.10, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.00907
369, 124,  0.396, -0.10, -3.15473,  0.12441,  0.00, -0.99223,  1.00,  1.00,  1.00,  1.00,  0.16312,  0.00907
370, 125,  0.396,  1.59693E-08, -3.15473,  0.12441,  0.00, -0.99223,  1.00,  1.00,  1.00,  1.00,  0.16312,  0.0489
371, 123,  0.5928,  2.39057E-08, -3.13569,  0.18576,  0.00, -0.98259,  1.00,  1.00,  1.00,  1.00,  0.16077,  0.0489
372, 126,  0.19824, -0.10, -3.16618,  0.06257,  0.00, -0.99804,  1.00,  1.00,  1.00,  1.00,  0.16547,  0.00907
