VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
430, 94,  0.14131,  1.43711,  0.04959,  0.5752, -0.29761, -0.76221,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338, -0.00004,  0.21338, -0.00004,  0.21338, -0.00004,  0.50649,  0.49351,  0.00,  0.00, 5, 1, 0, 0
431, 92,  0.16455,  1.48929,  0.04764,  0.50879, -0.3042, -0.80518,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.03906,  0.21338,  0.03906,  0.21338,  0.03906,  0.64627,  0.35373,  0.00,  0.00, 1, 5, 0, 0
432, 84,  0.2758,  1.48031,  0.10811,  0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.75236,  0.24764,  0.00,  0.00, 1, 5, 0, 0
433, 95,  0.20477,  1.46777,  0.08324,  0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.63503,  0.36497,  0.00,  0.00, 1, 5, 0, 0
434, 91,  0.23855,  1.51069,  0.07528,  0.27588, -0.51074, -0.81445,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.07715,  0.4812,  0.07715,  0.4812,  0.07715,  0.79983,  0.20017,  0.00,  0.00, 1, 5, 0, 0
435, 95,  0.20477,  1.46777,  0.08324,  0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.63503,  0.36497,  0.00,  0.00, 1, 5, 0, 0
436, 96,  0.17559,  1.41964,  0.08936,  0.54248, -0.42212, -0.72656,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812, -0.00004,  0.4812, -0.00004,  0.4812, -0.00004,  0.53243,  0.46757,  0.00,  0.00, 5, 1, 0, 0
437, 94,  0.14131,  1.43711,  0.04959,  0.5752, -0.29761, -0.76221,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338, -0.00004,  0.21338, -0.00004,  0.21338, -0.00004,  0.50649,  0.49351,  0.00,  0.00, 5, 1, 0, 0
438, 84,  0.2758,  1.48031,  0.10811,  0.17664, -0.59033, -0.7876,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.07587,  0.74121,  0.07587,  0.74121,  0.07587,  0.75236,  0.24764,  0.00,  0.00, 1, 5, 0, 0
439, 97,  0.24121,  1.44349,  0.12106,  0.3772, -0.54932, -0.74561,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.03906,  0.74121,  0.03906,  0.74121,  0.03906,  0.59048,  0.40952,  0.00,  0.00, 1, 5, 0, 0
440, 95,  0.20477,  1.46777,  0.08324,  0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.63503,  0.36497,  0.00,  0.00, 1, 5, 0, 0
441, 97,  0.24121,  1.44349,  0.12106,  0.3772, -0.54932, -0.74561,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.03906,  0.74121,  0.03906,  0.74121,  0.03906,  0.59048,  0.40952,  0.00,  0.00, 1, 5, 0, 0
442, 96,  0.17559,  1.41964,  0.08936,  0.54248, -0.42212, -0.72656,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812, -0.00004,  0.4812, -0.00004,  0.4812, -0.00004,  0.53243,  0.46757,  0.00,  0.00, 5, 1, 0, 0
443, 95,  0.20477,  1.46777,  0.08324,  0.46777, -0.43848, -0.76758,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.03906,  0.4812,  0.03906,  0.4812,  0.03906,  0.63503,  0.36497,  0.00,  0.00, 1, 5, 0, 0
